TimeStamp,Name,Time Stamp,Hub Wind Speed,Hub Turbulence,Shear Exponent,Profile Rotor Wind Speed,Profile Hub Wind Speed,Hub to Rotor Ratio,Hub to Rotor Deviation,Input Hub Wind Speed,Wind Speed Bin,Turbulence Bin,Base Power,Hub Power,Rotor Equivalent Wind Speed,REWS Power,Turbulence Power,Combined Power
10/8/11 11:40,Dataset 1,10/8/11 11:40,8.72,0.177752,0.099349698,8.530791399,8.574257564,0.994930621,-0.005069379,8.72,9,0.17,1153.24,1153.24,8.675795011,1138.56,1169.383422,1157.151475
10/8/11 11:50,Dataset 1,10/8/11 11:50,10.32,0.107558,0.114350061,10.05098901,10.05561128,0.999540329,-0.000459671,10.32,10,0.11,1722.44,1722.44,10.31525619,1722.44,1711.421067,1711.455702
10/8/11 12:00,Dataset 1,10/8/11 12:00,9.71,0.136972,0.072443345,9.5746359,9.572714251,1.000200742,0.000200742,9.71,10,0.13,1526.51,1526.51,9.711949208,1526.51,1498.612285,1498.521318
10/8/11 12:10,Dataset 1,10/8/11 12:10,10.15,0.118227,0.05460041,10.10050318,10.14964316,0.995158453,-0.004841547,10.15,10,0.11,1677.05,1677.05,10.10085829,1663.7,1653.755616,1641.460285
10/8/11 12:20,Dataset 1,10/8/11 12:20,9.77,0.100307,0.12353906,9.482560928,9.584161958,0.98939907,-0.01060093,9.77,10,0.11,1549.37,1549.37,9.666428914,1511.27,1549.144654,1511.0881
10/8/11 12:30,Dataset 1,10/8/11 12:30,10.42,0.100768,0.07263652,10.17774332,10.19425939,0.998379866,-0.001620134,10.42,10,0.11,1749.14,1749.14,10.4031182,1743.8,1747.94674,1742.618195
10/8/11 12:40,Dataset 1,10/8/11 12:40,10.89,0.104683,0.125149439,10.21634195,10.22416686,0.999234665,-0.000765335,10.89,11,0.11,1874.63,1874.63,10.8816655,1871.96,1866.130391,1863.468282
10/8/11 12:50,Dataset 1,10/8/11 12:50,9,0.195556,0.127038429,9.001161431,9.059937509,0.993512529,-0.006487471,9,9,0.19,1256,1256,8.941612765,1233.98,1249.557634,1232.66817
10/8/11 13:00,Dataset 1,10/8/11 13:00,8.81,0.148695,0.071872696,8.69956432,8.704154033,0.999472699,-0.000527301,8.81,9,0.15,1186.27,1186.27,8.805354474,1186.27,1196.386406,1196.558623
10/8/11 13:10,Dataset 1,10/8/11 13:10,10.16,0.093504,0.143043704,9.828489455,9.934164717,0.989362441,-0.010637559,10.16,10,0.09,1679.72,1679.72,10.0519224,1650.35,1687.935903,1657.621403
10/8/11 13:20,Dataset 1,10/8/11 13:20,8.44,0.136256,0.162263499,8.149948056,8.254257118,0.987362998,-0.012637002,8.44,8,0.13,1050.48,1050.48,8.333343704,1010.11,1066.403341,1027.221413
10/8/11 13:30,Dataset 1,10/8/11 13:30,9.75,0.117949,0.161025578,9.525710491,9.58560826,0.993751281,-0.006248719,9.75,10,0.11,1541.75,1541.75,9.689074993,1518.89,1527.994596,1506.620574
10/8/11 13:40,Dataset 1,10/8/11 13:40,8.44,0.123223,0.096095611,8.332575338,8.35569516,0.997233046,-0.002766954,8.44,8,0.13,1050.48,1050.48,8.41664691,1043.14,1060.962568,1053.780908
10/8/11 13:50,Dataset 1,10/8/11 13:50,8.04,0.119403,0.131380571,7.799527661,7.781240024,1.002350221,0.002350221,8.04,8,0.11,903.68,903.68,8.058895779,911.02,913.4383633,920.7794377
10/8/11 14:00,Dataset 1,10/8/11 14:00,9.06,0.102649,0.170942086,8.773086882,8.887131756,0.987167415,-0.012832585,9.06,9,0.11,1278.86,1278.86,8.94373678,1233.98,1279.18572,1234.563865
10/8/11 15:50,Dataset 1,10/8/11 15:50,8.48,0.130896,0.234650099,8.434920672,8.509590636,0.991225199,-0.008774801,8.48,8,0.13,1065.16,1065.16,8.405589689,1039.47,1078.462437,1053.549551
10/8/11 16:00,Dataset 1,10/8/11 16:00,8.59,0.087311,0.2231842,8.537973116,8.573727831,0.995829735,-0.004170265,8.59,9,0.09,1105.53,1105.53,8.554177426,1090.85,1100.11551,1085.319116
10/8/11 20:10,Dataset 1,10/8/11 20:10,3.19,0.219436,0.665595151,3.254963779,3.158292765,1.03060863,0.03060863,3.19,3,0.21,17.29,17.29,3.28764153,26.39,27.13400029,38.44769564
10/8/11 21:20,Dataset 1,10/8/11 21:20,3.69,0.084011,0.332528922,3.703611279,3.72697041,0.993732407,-0.006267593,3.69,4,0.09,62.79,62.79,3.666872584,60.97,60.52955033,58.86396018
10/8/11 21:30,Dataset 1,10/8/11 21:30,3.4,0.094118,0.278622996,3.349099344,3.364015627,0.995565929,-0.004434071,3.4,3,0.09,36.4,36.4,3.384924159,34.58,36.0822095,34.27875955
10/8/11 21:40,Dataset 1,10/8/11 21:40,3.37,0.11276,0.222183687,3.264784621,3.245082891,1.006071256,0.006071256,3.37,3,0.11,33.67,33.67,3.390460134,35.49,34.46033769,36.33384904
10/8/11 21:50,Dataset 1,10/8/11 21:50,3.82,0.036649,0.22900216,3.776291184,3.765507533,1.002863797,0.002863797,3.82,4,0.03,74.62,74.62,3.830939706,75.53,64.34521714,64.86609236
10/8/11 22:00,Dataset 1,10/8/11 22:00,4.32,0.050926,0.310388683,4.228112375,4.27259748,0.989588276,-0.010411724,4.32,4,0.05,125.88,125.88,4.275021353,121.52,118.9401855,113.6766823
10/8/11 22:10,Dataset 1,10/8/11 22:10,4.04,0.049505,0.268981043,3.983974739,4.044053829,0.985143845,-0.014856155,4.04,4,0.05,95.36,95.36,3.979981135,89.18,83.91223949,77.80313441
10/8/11 22:20,Dataset 1,10/8/11 22:20,3.9,0.028205,0.292931648,3.836956691,3.85697501,0.99480984,-0.00519016,3.9,4,0.03,81.9,81.9,3.879758374,80.08,67.6707508,66.64110162
10/8/11 22:30,Dataset 1,10/8/11 22:30,3.62,0.044199,0.490232025,3.512116707,3.588427452,0.97873421,-0.02126579,3.62,4,0.05,56.42,56.42,3.54301784,49.14,52.51551738,46.62412837
10/8/11 22:40,Dataset 1,10/8/11 22:40,3.82,0.049738,0.53788705,3.713015104,3.844243371,0.965863694,-0.034136306,3.82,4,0.05,74.62,74.62,3.689599311,62.79,65.86542933,57.38719531
10/8/11 22:50,Dataset 1,10/8/11 22:50,4,0.03,0.226378104,3.959773295,3.995687908,0.991011657,-0.008988343,4,4,0.03,91,91,3.964046628,87.36,75.00450042,71.72247972
10/8/11 23:00,Dataset 1,10/8/11 23:00,3.7,0.048649,0.394581743,3.594250347,3.661342745,0.981675467,-0.018324533,3.7,4,0.05,63.7,63.7,3.632199226,57.33,57.98194514,53.22965628
10/8/11 23:10,Dataset 1,10/8/11 23:10,3.67,0.029973,0.260085249,3.576911697,3.592557155,0.995645036,-0.004354964,3.67,4,0.03,60.97,60.97,3.654017281,59.15,55.73361403,54.35557319
10/8/11 23:20,Dataset 1,10/8/11 23:20,3.71,0.043127,0.221371785,3.613061763,3.685503903,0.980344034,-0.019655966,3.71,4,0.05,64.61,64.61,3.637076366,58.24,58.37788764,53.9397053
10/8/11 23:30,Dataset 1,10/8/11 23:30,4.4,0.061364,0.295161339,4.186807372,4.2737359,0.979659827,-0.020340173,4.4,4,0.07,134.6,134.6,4.310503239,124.79,129.8817493,118.7483653
10/8/11 23:40,Dataset 1,10/8/11 23:40,4.1,0.034146,0.257571657,3.956739742,4.018439404,0.984645865,-0.015354135,4.1,4,0.03,101.9,101.9,4.037048046,95.36,87.86450465,80.41236942
10/8/11 23:50,Dataset 1,10/8/11 23:50,3.39,0.079646,0.124364114,3.349716224,3.36133727,0.996542731,-0.003457269,3.39,3,0.07,35.49,35.49,3.37827986,34.58,34.64213647,33.76430356
10/9/11 0:00,Dataset 1,10/9/11 0:00,3.36,0.059524,0.234672913,3.305880897,3.311055172,0.998437273,-0.001562727,3.36,3,0.05,32.76,32.76,3.354749237,31.85,31.67259214,30.77172775
10/9/11 0:10,Dataset 1,10/9/11 0:10,3.33,0.087087,0.295423133,3.247295534,3.256950678,0.997035526,-0.002964474,3.33,3,0.09,30.03,30.03,3.320128303,29.12,29.52263752,28.62598674
10/9/11 0:20,Dataset 1,10/9/11 0:20,2.61,0.126437,0.255028154,2.506847848,2.508379083,0.999389552,-0.000610448,2.61,3,0.13,0,0,2.608406731,0,0.316980311,0.314080489
10/9/11 0:30,Dataset 1,10/9/11 0:30,2.19,0.059361,0.415265011,2.038381419,2.093876119,0.973496665,-0.026503335,2.19,2,0.05,0,0,2.131957697,0,0,0
10/9/11 0:40,Dataset 1,10/9/11 0:40,2.17,0.101382,0.415265011,1.998924844,2.083874329,0.959234833,-0.040765167,2.17,2,0.11,0,0,2.081539588,0,1.78E-05,1.16E-06
10/9/11 0:50,Dataset 1,10/9/11 0:50,2.03,0.059113,0.344937341,2.039507072,2.075684079,0.982571044,-0.017428956,2.03,2,0.05,0,0,1.994619219,0,5.70E-08,0
10/9/11 1:00,Dataset 1,10/9/11 1:00,1.71,0.116959,-0.059469654,1.855479122,1.725674674,1.075219536,0.075219536,1.71,2,0.11,0,0,1.838625406,0,0,0
10/9/11 1:10,Dataset 1,10/9/11 1:10,1.98,0.065657,-0.093837696,2.114864264,2.081276579,1.016138021,0.016138021,1.98,2,0.07,0,0,2.011953281,0,0,3.02E-08
10/9/11 1:20,Dataset 1,10/9/11 1:20,2.43,0.111111,0.198612424,2.394127507,2.438374445,0.98185392,-0.01814608,2.43,2,0.11,0,0,2.385905025,0,0.024085382,0.014108669
10/9/11 1:30,Dataset 1,10/9/11 1:30,2.93,0.061433,0.306538427,2.933879912,2.974279736,0.986416939,-0.013583061,2.93,3,0.07,0,0,2.890201631,0,0,0
10/9/11 1:40,Dataset 1,10/9/11 1:40,2.99,0.043478,0.189750394,3.114197322,3.124280619,0.996772602,-0.003227398,2.99,3,0.05,0,0,2.98035008,0,0,0
10/9/11 1:50,Dataset 1,10/9/11 1:50,3,0.04,0.479061165,2.94122179,3.033990807,0.969423435,-0.030576565,3,3,0.05,0,0,2.908270305,0,0,0
10/9/11 2:00,Dataset 1,10/9/11 2:00,3.03,0.026403,0.23878098,3.003366216,2.991328991,1.004024039,0.004024039,3.03,3,0.03,2.73,2.73,3.042192838,3.64,0.186717903,1.136946848
10/9/11 2:10,Dataset 1,10/9/11 2:10,3.13,0.028754,0.360563982,3.212759278,3.211334146,1.000443782,0.000443782,3.13,3,0.03,11.83,11.83,3.131389038,11.83,9.895901017,9.9050454
10/9/11 3:50,Dataset 1,10/9/11 3:50,3.19,0.159875,-0.1935073,3.468349349,3.392470863,1.022366732,0.022366732,3.19,3,0.15,17.29,17.29,3.261349874,23.66,20.82373461,27.83668187
10/9/11 4:00,Dataset 1,10/9/11 4:00,3.08,0.152597,-0.373845746,3.528554641,3.32414537,1.061492278,0.061492278,3.08,3,0.15,7.28,7.28,3.269396216,24.57,9.658367251,28.12108843
10/9/11 4:10,Dataset 1,10/9/11 4:10,4.05,0.120988,-0.197128613,4.221258491,4.08697961,1.032855285,0.032855285,4.05,4,0.13,96.45,96.45,4.183063906,110.62,101.2180621,115.1212951
10/9/11 5:30,Dataset 1,10/9/11 5:30,8.48,0.073113,0.137518304,8.63593156,8.635719612,1.000024543,2.45E-05,8.48,8,0.07,1065.16,1065.16,8.480208127,1065.16,1053.288074,1053.28853
10/9/11 5:40,Dataset 1,10/9/11 5:40,8.27,0.082225,0.105093999,8.330036456,8.267044899,1.007619598,0.007619598,8.27,8,0.09,988.09,988.09,8.333014073,1010.11,979.8924129,1001.929265
10/9/11 5:50,Dataset 1,10/9/11 5:50,7.66,0.14752,0.15692335,7.850894968,7.865694747,0.99811844,-0.00188156,7.66,8,0.15,786.66,786.66,7.645587249,783.65,810.9545706,807.8804022
10/9/11 6:00,Dataset 1,10/9/11 6:00,6.27,0.169059,0.060526875,6.648084896,6.50847738,1.021450104,0.021450104,6.27,6,0.17,423.02,423.02,6.404492152,452.4,444.0159015,475.2674547
10/9/11 6:10,Dataset 1,10/9/11 6:10,6.36,0.163522,-0.088304948,7.233689729,6.988481572,1.035087473,0.035087473,6.36,6,0.17,443.36,443.36,6.583156327,493.08,463.4543035,515.9541709
10/9/11 6:20,Dataset 1,10/9/11 6:20,6.26,0.188498,-0.117231957,7.568813171,7.205394476,1.05043703,0.05043703,6.26,6,0.19,420.76,420.76,6.575735806,493.08,449.3467747,527.3477819
10/9/11 6:30,Dataset 1,10/9/11 6:30,7.11,0.192686,-0.045166238,7.980147573,7.684142561,1.038521541,0.038521541,7.11,7,0.19,621.11,621.11,7.383888155,702.38,666.3982055,750.8603336
10/9/11 6:40,Dataset 1,10/9/11 6:40,7.84,0.163265,0.054296672,8.563992774,8.312508487,1.030253718,0.030253718,7.84,8,0.17,840.84,840.84,8.077189148,918.36,874.3300686,950.6185728
10/9/11 6:50,Dataset 1,10/9/11 6:50,8.37,0.136201,0.153019982,8.747663481,8.546890691,1.02349074,0.02349074,8.37,8,0.13,1024.79,1024.79,8.566617497,1098.19,1041.511459,1112.17315
10/9/11 7:00,Dataset 1,10/9/11 7:00,7.83,0.167305,0.150702058,7.700599846,7.563944791,1.018066638,0.018066638,7.83,8,0.17,837.83,837.83,7.971461779,879.97,873.535653,915.1079804
10/9/11 7:10,Dataset 1,10/9/11 7:10,7.51,0.146471,0.195524452,7.668709686,7.576866704,1.012121499,0.012121499,7.51,8,0.15,741.51,741.51,7.601032457,768.6,764.44647,792.0310299
10/9/11 7:20,Dataset 1,10/9/11 7:20,8.23,0.17983,0.120980709,8.537720462,8.379585582,1.018871444,0.018871444,8.23,8,0.17,973.41,973.41,8.385311984,1032.13,1010.135209,1064.109914
10/9/11 7:30,Dataset 1,10/9/11 7:30,8.73,0.146621,0.095698834,9.024322895,8.862706763,1.018235527,0.018235527,8.73,9,0.15,1156.91,1156.91,8.889196155,1215.63,1169.527494,1222.593555
10/9/11 7:40,Dataset 1,10/9/11 7:40,8.81,0.140749,0.142421982,8.946400691,8.800800134,1.016544014,0.016544014,8.81,9,0.15,1186.27,1186.27,8.955752759,1241.32,1195.525866,1245.693316
10/9/11 7:50,Dataset 1,10/9/11 7:50,8.6,0.144186,0.22242353,8.759307977,8.656667149,1.011856853,0.011856853,8.6,9,0.15,1109.2,1109.2,8.701968934,1145.9,1124.902682,1158.918117
10/9/11 8:00,Dataset 1,10/9/11 8:00,8.57,0.148191,0.10018296,9.081124019,8.88544198,1.022022769,0.022022769,8.57,9,0.15,1098.19,1098.19,8.758735133,1167.92,1115.738126,1179.819984
10/9/11 8:10,Dataset 1,10/9/11 8:10,8.41,0.165279,0.132708506,8.874922771,8.643978346,1.026717377,0.026717377,8.41,8,0.17,1039.47,1039.47,8.634693138,1120.21,1066.384895,1139.332268
10/9/11 8:20,Dataset 1,10/9/11 8:20,9.15,0.171585,0.192476654,9.337008147,9.180821792,1.017012241,0.017012241,9.15,9,0.17,1313.15,1313.15,9.305662007,1374.11,1301.418296,1350.275449
10/9/11 8:30,Dataset 1,10/9/11 8:30,9.14,0.141138,0.224100834,9.255827289,9.119808777,1.014914623,0.014914623,9.14,9,0.15,1309.34,1309.34,9.276319657,1362.68,1306.297358,1353.429763
10/9/11 8:40,Dataset 1,10/9/11 8:40,8.76,0.159817,0.181684654,8.913446873,8.776672408,1.015583863,0.015583863,8.76,9,0.15,1167.92,1167.92,8.896514644,1219.3,1181.013391,1225.840307
10/9/11 8:50,Dataset 1,10/9/11 8:50,8.52,0.169014,0.143391365,8.699681048,8.596364425,1.012018642,0.012018642,8.52,9,0.17,1079.84,1079.84,8.622398826,1116.54,1104.188672,1136.757136
10/9/11 9:00,Dataset 1,10/9/11 9:00,8.42,0.190024,0.186897546,8.677272622,8.512702608,1.019332287,0.019332287,8.42,8,0.19,1043.14,1043.14,8.58277786,1101.86,1076.220953,1126.662677
10/9/11 9:10,Dataset 1,10/9/11 9:10,8.07,0.17596,0.136642016,8.562033955,8.446888475,1.013631704,0.013631704,8.07,8,0.17,914.69,914.69,8.180007849,955.06,952.9874788,991.4403406
10/9/11 9:20,Dataset 1,10/9/11 9:20,8.71,0.158439,0.203769997,8.959167654,8.876676681,1.009293002,0.009293002,8.71,9,0.15,1149.57,1149.57,8.790942047,1178.93,1164.637,1190.549279
10/9/11 9:30,Dataset 1,10/9/11 9:30,8.46,0.144208,0.108511662,8.862140213,8.759599927,1.011706047,0.011706047,8.46,8,0.15,1057.82,1057.82,8.559033155,1094.52,1076.46432,1111.180076
10/9/11 9:40,Dataset 1,10/9/11 9:40,8.47,0.161747,0.202320037,8.799483189,8.681059288,1.013641642,0.013641642,8.47,8,0.17,1061.49,1061.49,8.585544706,1105.53,1085.621434,1125.904428
10/9/11 9:50,Dataset 1,10/9/11 9:50,9.26,0.159827,0.209693115,9.366889627,9.325451568,1.004443544,0.004443544,9.26,9,0.15,1355.06,1355.06,9.301147221,1370.3,1339.788329,1352.244887
10/9/11 10:00,Dataset 1,10/9/11 10:00,8.95,0.165363,0.237359663,8.985982595,8.773738315,1.02419086,0.02419086,8.95,9,0.17,1237.65,1237.65,9.166508201,1320.77,1240.782884,1309.883905
10/9/11 15:50,Dataset 1,10/9/11 15:50,13.66,0.125915,0.25904726,13.56174771,13.47163791,1.006688853,0.006688853,13.66,14,0.13,1999.66,1999.66,13.75136973,1999.75,1989.214481,1990.211152
10/9/11 16:00,Dataset 1,10/9/11 16:00,14.55,0.109278,0.310121555,14.23376018,14.26639235,0.997712654,-0.002287346,14.55,15,0.11,2000,2000,14.51671912,2000,1999.246409,1999.201772
10/9/11 16:10,Dataset 1,10/9/11 16:10,14.14,0.125177,0.272179644,14.07836184,14.17345581,0.993290699,-0.006709301,14.14,14,0.13,2000,2000,14.04513049,2000,1993.942616,1993.278292
10/9/11 16:20,Dataset 1,10/9/11 16:20,15.06,0.115538,0.259669387,14.88654928,14.95879509,0.995170346,-0.004829654,15.06,15,0.11,2000,2000,14.98726541,2000,1999.284227,1999.183215
10/9/11 16:30,Dataset 1,10/9/11 16:30,15.63,0.127959,0.311384865,15.52881356,15.60471922,0.995135724,-0.004864276,15.63,16,0.13,2000,2000,15.55397136,2000,1998.881453,1998.751399
10/9/11 16:40,Dataset 1,10/9/11 16:40,15.88,0.095088,0.384861312,15.71810447,15.83032219,0.992911217,-0.007088783,15.88,16,0.09,2000,2000,15.76743012,2000,1999.922906,1999.924961
10/9/11 16:50,Dataset 1,10/9/11 16:50,16.2,0.096914,0.303513388,15.72086054,15.78295478,0.99606574,-0.00393426,16.2,16,0.09,2000,2000,16.13626499,2000,1999.953874,1999.953601
10/9/11 17:00,Dataset 1,10/9/11 17:00,15.36,0.097656,0.298540575,15.07555137,15.08322032,0.999491558,-0.000508442,15.36,15,0.09,2000,2000,15.35219033,2000,1999.982974,1999.983422
10/9/11 17:10,Dataset 1,10/9/11 17:10,15.07,0.108162,0.260171157,14.77311333,14.86348719,0.99391974,-0.00608026,15.07,15,0.11,2000,2000,14.97837049,2000,1999.794841,1999.740546
10/9/11 17:20,Dataset 1,10/9/11 17:20,14.46,0.103734,0.257656976,14.47654985,14.55729153,0.994453523,-0.005546477,14.46,14,0.11,2000,2000,14.37979794,2000,1999.727809,1999.683576
10/9/11 17:30,Dataset 1,10/9/11 17:30,14.85,0.108418,0.237293516,14.41492036,14.47200285,0.996055661,-0.003944339,14.85,15,0.11,2000,2000,14.79142656,2000,1999.633897,1999.58607
10/9/11 17:40,Dataset 1,10/9/11 17:40,14.51,0.10889,0.196390848,14.0604742,14.13370284,0.994818864,-0.005181136,14.51,15,0.11,2000,2000,14.43482171,2000,1999.24015,1999.13721
10/9/11 17:50,Dataset 1,10/9/11 17:50,14.53,0.116311,0.186772548,14.0157976,14.16808267,0.98925154,-0.01074846,14.53,15,0.11,2000,2000,14.37382487,2000,1998.155659,1997.702284
10/9/11 18:00,Dataset 1,10/9/11 18:00,14.89,0.095366,0.218350763,14.54821881,14.61371776,0.995517982,-0.004482018,14.89,15,0.09,2000,2000,14.82326275,2000,2000,2000
10/9/11 18:10,Dataset 1,10/9/11 18:10,14.49,0.10283,0.226272627,13.81236101,13.87681117,0.99535555,-0.00464445,14.49,14,0.11,2000,2000,14.42270192,2000,1999.814931,1999.788355
10/9/11 18:20,Dataset 1,10/9/11 18:20,14.06,0.096017,0.13469979,13.238827,13.20550829,1.002523092,0.002523092,14.06,14,0.09,2000,2000,14.09547467,2000,2000,2000
10/9/11 18:30,Dataset 1,10/9/11 18:30,13.51,0.102147,0.169978267,12.8645063,12.80824591,1.004392514,0.004392514,13.51,14,0.11,1999.51,1999.51,13.56934286,1999.57,1998.851169,1998.960925
10/9/11 18:40,Dataset 1,10/9/11 18:40,12.8,0.094531,0.159825996,12.13631599,11.96385768,1.014414942,0.014414942,12.8,13,0.09,1996.8,1996.8,12.98451125,1998.78,2000,2000
10/9/11 18:50,Dataset 1,10/9/11 18:50,13.24,0.097432,0.164375702,12.51175451,12.43569734,1.006116036,0.006116036,13.24,13,0.09,1999.24,1999.24,13.32097632,1999.32,2000,2000
10/9/11 19:00,Dataset 1,10/9/11 19:00,12.7,0.096063,0.129367976,12.289393,12.2040466,1.006993286,0.006993286,12.7,13,0.09,1995.7,1995.7,12.78881474,1996.69,1998.50388,1999.247989
10/9/11 19:10,Dataset 1,10/9/11 19:10,11.25,0.114667,0.098389753,11.13351989,10.95693177,1.016116567,0.016116567,11.25,11,0.11,1925,1925,11.43131137,1940.12,1898.689254,1914.740684
10/9/11 19:20,Dataset 1,10/9/11 19:20,11.05,0.126697,0.144176899,11.16097187,10.99944049,1.014685418,0.014685418,11.05,11,0.13,1908.2,1908.2,11.21227387,1921.64,1859.859175,1873.634714
10/9/11 19:30,Dataset 1,10/9/11 19:30,10.58,0.123819,0.133411268,10.90781224,10.88966163,1.001666775,0.001666775,10.58,11,0.13,1791.86,1791.86,10.59763448,1797.2,1752.20368,1757.285468
10/9/11 19:40,Dataset 1,10/9/11 19:40,11,0.109091,0.065876905,11.00334247,10.99382879,1.000865365,0.000865365,11,11,0.11,1904,1904,11.00951902,1904.84,1887.417528,1888.248547
10/9/11 19:50,Dataset 1,10/9/11 19:50,10.98,0.111111,0.06594941,10.61376174,10.52982668,1.007971171,0.007971171,10.98,11,0.11,1898.66,1898.66,11.06752346,1909.88,1878.417311,1889.623756
10/9/11 20:00,Dataset 1,10/9/11 20:00,10.54,0.09962,0.063381051,10.79121557,10.72692865,1.00599304,0.00599304,10.54,11,0.09,1781.18,1781.18,10.60316664,1797.2,1781.808313,1797.844903
10/9/11 20:10,Dataset 1,10/9/11 20:10,10.92,0.097985,0.07161036,11.36531825,11.20403184,1.01439539,0.01439539,10.92,11,0.09,1882.64,1882.64,11.07719766,1910.72,1886.314632,1914.401101
10/9/11 20:20,Dataset 1,10/9/11 20:20,10.22,0.120352,0.040450953,10.88322363,10.77402465,1.010135394,0.010135394,10.22,10,0.13,1695.74,1695.74,10.32358373,1722.44,1668.14278,1692.683606
10/9/11 20:30,Dataset 1,10/9/11 20:30,9.56,0.121339,0.064641429,10.34697823,10.23058224,1.011377259,0.011377259,9.56,10,0.13,1469.36,1469.36,9.668766598,1511.27,1458.258045,1497.0731
10/9/11 20:40,Dataset 1,10/9/11 20:40,9.31,0.111708,0.104613284,9.769697068,9.682314737,1.009024942,0.009024942,9.31,9,0.11,1374.11,1374.11,9.394022212,1404.59,1372.096779,1401.37619
10/9/11 20:50,Dataset 1,10/9/11 20:50,9.35,0.131551,0.12400468,10.25727425,10.29794254,0.996050834,-0.003949166,9.35,9,0.13,1389.35,1389.35,9.313075295,1374.11,1380.387376,1366.541994
10/9/11 21:00,Dataset 1,10/9/11 21:00,9.52,0.107143,0.094573016,10.54471777,10.51673504,1.002660781,0.002660781,9.52,10,0.11,1454.12,1454.12,9.545330636,1465.55,1451.091603,1462.305514
10/9/11 21:10,Dataset 1,10/9/11 21:10,10.14,0.136095,0.142808817,10.84335362,10.90382585,0.994454035,-0.005545965,10.14,10,0.13,1674.38,1674.38,10.08376392,1658.36,1628.417445,1614.667084
10/9/11 21:20,Dataset 1,10/9/11 21:20,9.9,0.081818,0.177567502,10.2412794,10.24526532,0.99961095,-0.00038905,9.9,10,0.09,1598.9,1598.9,9.896148409,1598.9,1614.734991,1614.635282
10/9/11 21:30,Dataset 1,10/9/11 21:30,10.38,0.081888,0.126592589,10.71865516,10.74692893,0.997369131,-0.002630869,10.38,10,0.09,1738.46,1738.46,10.35269158,1730.45,1765.643392,1757.101272
10/9/11 21:40,Dataset 1,10/9/11 21:40,10.49,0.059104,0.056909294,11.06222693,11.11838391,0.994949178,-0.005050822,10.49,10,0.05,1767.83,1767.83,10.43701688,1754.48,1831.679648,1816.059528
10/9/11 21:50,Dataset 1,10/9/11 21:50,10.33,0.060019,0.065605985,10.7723788,10.82272504,0.9953481,-0.0046519,10.33,10,0.07,1725.11,1725.11,10.28194587,1711.76,1780.470801,1764.688383
10/9/11 22:00,Dataset 1,10/9/11 22:00,10.35,0.068599,0.082463568,10.6219637,10.65965616,0.996464007,-0.003535993,10.35,10,0.07,1730.45,1730.45,10.31340248,1719.77,1775.640765,1763.591572
10/9/11 22:10,Dataset 1,10/9/11 22:10,10.44,0.064176,0.157308873,10.78694635,10.85674491,0.99357095,-0.00642905,10.44,10,0.07,1754.48,1754.48,10.37288072,1735.79,1809.181995,1787.795974
10/9/11 22:20,Dataset 1,10/9/11 22:20,10.37,0.067502,0.098921254,11.03677162,11.09112196,0.995099654,-0.004900346,10.37,10,0.07,1735.79,1735.79,10.31918341,1722.44,1783.208327,1767.909038
10/9/11 22:30,Dataset 1,10/9/11 22:30,10.14,0.07002,0.087601944,10.65103683,10.73402395,0.992268778,-0.007731222,10.14,10,0.07,1674.38,1674.38,10.06160541,1653.02,1709.534903,1684.828435
10/9/11 22:40,Dataset 1,10/9/11 22:40,9.91,0.068618,0.097257664,10.48288161,10.55127551,0.99351795,-0.00648205,9.91,10,0.07,1602.71,1602.71,9.845762887,1579.85,1628.864577,1603.014403
10/9/11 22:50,Dataset 1,10/9/11 22:50,9.9,0.068687,0.139159311,10.46503493,10.50547329,0.996150734,-0.003849266,9.9,10,0.07,1598.9,1598.9,9.861892271,1583.66,1624.546916,1607.527618
10/9/11 23:00,Dataset 1,10/9/11 23:00,9.82,0.063136,0.313588316,10.20246446,10.21982317,0.998301467,-0.001698533,9.82,10,0.07,1568.42,1568.42,9.803320403,1560.8,1593.34081,1584.814924
10/19/11 9:50,Dataset 1,10/19/11 9:50,13.2,0.087121,0.159882648,13.57430012,13.62535261,0.996253125,-0.003746875,13.2,13,0.09,1999.2,1999.2,13.15054125,1999.15,2000,2000
10/19/11 10:00,Dataset 1,10/19/11 10:00,12.76,0.096395,0.191497262,13.2408947,13.21970618,1.001602798,0.001602798,12.76,13,0.09,1996.36,1996.36,12.78045171,1996.58,1998.783721,1998.952591
10/19/11 10:10,Dataset 1,10/19/11 10:10,12.3,0.113008,0.203671713,12.38757242,12.38549928,1.000167384,0.000167384,12.3,12,0.11,1991.3,1991.3,12.30205883,1991.3,1976.525568,1976.546545
10/19/11 10:30,Dataset 1,10/19/11 10:30,12.91,0.101472,0.274004987,13.09238628,13.05951106,1.002517339,0.002517339,12.91,13,0.11,1998.01,1998.01,12.94249885,1998.34,1997.109906,1997.469858
10/19/11 10:50,Dataset 1,10/19/11 10:50,12.43,0.103781,0.237106534,12.67204453,12.60969612,1.004944482,0.004944482,12.43,12,0.11,1992.73,1992.73,12.49145991,1993.39,1989.041826,1989.884465
10/19/11 11:00,Dataset 1,10/19/11 11:00,12.38,0.096931,0.271705378,12.37093909,12.34839643,1.001825554,0.001825554,12.38,12,0.09,1992.18,1992.18,12.40260036,1992.4,1995.151231,1995.312737
